,인덱스,분류,주소,위도,경도
827,823.0,부속기관,부산광역시 부산 진구 부전동 467-1 영동프라자 3층,35.15848793201726,129.05500008935658
828,824.0,부속기관,부산광역시 부산진구 동천로 112 4층,35.158665385602944,129.0625848021128
829,825.0,부속기관,"부산광역시 부산진구 범천동 848-19 3,4층",35.1452707522921,129.05960476317108
830,826.0,부속기관,"부산광역시 부산진구 부전로111번길 14 2층, 3층",35.16000461680145,129.0539891994218
831,827.0,부속기관,부산광역시 부산진구 서면문화로 33 5층,35.15999222960968,129.05556904772456
832,828.0,부속기관,부산광역시 부산진구 양정동 402-9번지 3층,35.16993228279166,129.06793968861734
833,829.0,부속기관,부산광역시 부산진구 전포동 662-6 2층,35.15848602573356,129.06316843151183
835,831.0,부속기관,부산광역시 사하구 동매로 117 A동 B202호,35.101897805931394,128.97104221253127
836,832.0,부속기관,부산광역시 연제구 연산5동 702-4번지 4층,35.184572283283536,129.08088981799173
837,833.0,부속기관,"부산광역시 연제구 월드컵대로99번길 38 3층, 4층",35.18420256745348,129.08121846680194
838,834.0,부속기관,부산광역시 해운대구 중동 1754-1번지 201호,35.167508104490764,129.16698843822198
839,835.0,부속기관,부산시 남구 대연동 539-15 2층,35.13299801037396,129.10089242526377
841,837.0,부속기관,"서울 강서구 등촌동 664-2, 태현빌딩 402호",37.55817777753106,126.84518229890787
842,838.0,부속기관,"서울 송파구 송파동 84-2, 3 3층 전체",37.505769282767325,127.10879604622812
843,839.0,부속기관,서울시 강동구 성내동 439-14 3층,37.5249520454413,127.1346350013189
844,840.0,부속기관,서울시 강동구 성내동 439-14 4층,37.5249520454413,127.1346350013189
845,841.0,부속기관,서울시 강서구 등촌동 667번지 2층,37.5589723595965,126.84374102333526
846,842.0,부속기관,서울시 강서구 화곡동 111-70 3충,37.54546167568204,126.8442490188679
847,843.0,부속기관,서울시 강서구 화곡동 873-12 동연빌딩 3층,37.53071276737693,126.85159732090604
848,844.0,부속기관,서울시 관악구 봉천동 952-18 7층 전체,37.486442580302494,126.93856725525363
849,845.0,부속기관,서울시 관악구 신림동 1409-1 광진빌딩 4층,37.48649037308107,126.93364192022621
850,846.0,부속기관,서울시 관악구 신림동 570-2번지 2층,37.4816277654378,126.9059641459115
851,847.0,부속기관,서울시 관악구 신림동 570-2번지 4층 일부,37.4816277654378,126.9059641459115
852,848.0,부속기관,서울시 광진구 자양동 13-42 3층 전부,37.540460915459626,127.06562740427513
853,849.0,부속기관,서울시 광진구 화양동 10-1 한아름쇼핑센터 3층 일부,37.54350384311284,127.06989828876262
854,850.0,부속기관,서울시 금천구 시흥동 879-16외 1필지 3층,37.455145189872646,126.90145382769059
855,851.0,부속기관,서울시 노원구 상계동 708-2 이화빌딩 3층 ,37.65452281848904,127.05871519975709
856,852.0,부속기관,서울시 노원구 상계동 749-6 제5층 501호 502호,37.64955838066641,127.06227394619803
857,853.0,부속기관,서울시 노원구 상계동733-2 3층,37.65345907175604,127.05988384445908
858,854.0,부속기관,서울시 도봉구 창4동 9-1 대성빌딩 7층 701호,37.652501319018704,127.05025083510094
859,855.0,부속기관,서울시 도봉구 창4동 9-1 대성빌딩 7층 702호,37.652501319018704,127.05025083510094
860,856.0,부속기관,서울시 도봉구 창4동 9-1 대성빌딩 제5층1호,37.652501319018704,127.05025083510094
861,857.0,부속기관,서울시 도봉구 창4동 9-1 대성빌딩 제5층2호 2분의1,37.652501319018704,127.05025083510094
862,858.0,부속기관,서울시 도봉구 창5동 333-1 202호,37.65173187773209,127.04583086362933
863,859.0,부속기관,서울시 동대문구 이문동 324-49 3층,37.59461797458231,127.0587632154868
864,860.0,부속기관,서울시 동대문구 이문동 77-13 계림빌딩 2층 ,37.59485295826017,127.06428464101693
865,861.0,부속기관,서울시 동대문구 이문동 77-13 계림빌딩 4층 402호,37.59485295826017,127.06428464101693
866,862.0,부속기관,서울시 동대문구 제기동 1138번지 정우빌딩 4층,37.5784629402834,127.03716398235473
867,863.0,부속기관,서울시 동작구 노량진동 267-6번지 4층,37.51285076976048,126.93465466738901
868,864.0,부속기관,서울시 동작구 사당동 1010-28 자매빌딩 3층 전체,37.48192665954558,126.98042664149028
869,865.0,부속기관,"서울시 동작구 상도동 478-23 2층,3층",37.49767229013924,126.9533542422489
870,866.0,부속기관,"서울시 마포구 서교동 449-39번지 2,3층 전체",37.55722351488696,126.91777987404366
871,867.0,부속기관,"서울시 서대문구 북가좌동 371-11번지 2,3층 전관",37.57557634569055,126.90516238305801
872,868.0,부속기관,서울시 서대문구 북가좌동 385-8외 2필지 가호 3층 일부,37.575455183966284,126.90688775946195
873,869.0,부속기관,서울시 서대문구 창천동 57-20번지 외 4필지 6층,37.5574218621343,126.93537178342976
874,870.0,부속기관,서울시 서대문구 창천동 57-20외 4필지 7층 일부,37.5574218621343,126.93537178342976
875,871.0,부속기관,서울시 서초구 나루터로 59 2층 전체,37.515347260222555,127.01646469562334
877,873.0,부속기관,서울시 서초구 양재동 13-10호 5층전체,37.48316606802634,127.03639311822656
878,874.0,부속기관,서울시 서초구 양재동 6-34번지 2층,37.482141048973155,127.04089703874683
879,875.0,부속기관,서울시 성동구 도선동 40외 1필지 3층 전부,37.56223129519697,127.0349148825363
880,876.0,부속기관,"서울시 성동구 행당동 286-13, 3층",37.56170899586652,127.03395937575881
881,877.0,부속기관,서울시 성동구 행당동 286-31외 286-91번지 2층 전체,37.56169837728442,127.03328027408662
882,878.0,부속기관,서울시 성북구 동소문동6가 231,37.595017178261664,127.01573489361222
883,879.0,부속기관,서울시 송파구 송파대로42길 22 성현빌딩 3층,37.50565265855872,127.11019376942221
884,880.0,부속기관,서울시 송파구 잠실동 185-3번지 3층,37.510203884043015,127.0847789863625
885,881.0,부속기관,서울시 송파구 잠실동 199(우화빌딩) 3층 전체,37.50933815013486,127.08073341973183
886,882.0,부속기관,서울시 양천구 목4동 807-1번지 5층,37.530749628933904,126.8642639478202
887,883.0,부속기관,서울시 양천구 신정동 881-19외 1필지 성은빌딩,37.52814113993519,126.85880666130788
888,884.0,부속기관,서울시 양천구 신정동 948-1 제3층 301호,37.52464036276916,126.85477237299271
889,885.0,부속기관,"서울시 영등포구 문래동2가 24번지, 조양빌딩 3층",37.51239968528352,126.89408085342109
890,886.0,부속기관,서울시 영등포구 신길 6동 508번지 시원빌딩 8층,37.500154814692976,126.91884220364068
891,887.0,부속기관,"서울시 용산구 동자동 35-14번지 3층, 4층",37.55107927826647,126.97414366030817
892,888.0,부속기관,"서울시 용산구 원효로1가 43-9  4층,5층",37.53930755516566,126.96964892318147
893,889.0,부속기관,"서울시 은평구 녹번동 117-112 (4,5층)",37.60809168168436,126.93174010976371
894,890.0,부속기관,서울시 은평구 녹번동 197외1필지 5층 일부,37.601836993525794,126.9286655996911
895,891.0,부속기관,"서울시 종로구 관철동 155 종로1번가 4층 403, 404호",37.568899283434696,126.98509012469124
896,892.0,부속기관,서울시 종로구 교남동 10번지 3층,37.56742115221874,126.96549018448367
897,893.0,부속기관,서울시 종로구 교남동 10번지 4층,37.56742115221874,126.96549018448367
898,894.0,부속기관,서울시 중구 남산동2가 41-2 신화빌딩 4층,37.55874330683728,126.98552675343323
899,895.0,부속기관,서울시 중구 신당동 357-10 해원빌딩 2층 전체,37.555586726523195,127.00937982544804
900,896.0,부속기관,서울시 중구 장충동 114-3번지 오양빌딩 2층,37.56240214364785,127.00479899644519
901,897.0,부속기관,"서울시 중구 장충동 114-3번지 오양빌딩 3,4층",37.56240214364785,127.00479899644519
902,898.0,부속기관,서울시 중랑구 상봉동 101-15 주연빌딩6층,37.59590951150255,127.08599941409848
903,899.0,부속기관,서울특별시 강동구 길동 384-1번지 길동 골드빌아파트 2층,37.5385335345562,127.13637473603187
904,900.0,부속기관,서울특별시 강동구 길동 410-1번지 콤비월즈빌딩 2층 전체,37.536622082325614,127.14058476801502
905,901.0,부속기관,서울특별시 강동구 둔촌동 486-7번지 준영빌딩 6층 전체,37.53178838654998,127.13815002648714
906,902.0,부속기관,서울특별시 강동구 성내2동 77-37번지 양성빌딩 4층,37.537823309310795,127.12348830298252
907,903.0,부속기관,서울특별시 광진구 군자동 466-17번지 군자빌딩 3층,37.558424667016794,127.07528138097378
908,904.0,부속기관,서울특별시 광진구 군자동 466-17번지 군자빌딩 5층 502호,37.558424667016794,127.07528138097378
909,905.0,부속기관,"서울특별시 광진구 자양동 766-2, 5층 전부",37.540687694855954,127.08321579778263
910,906.0,부속기관,"서울특별시 광진구 중곡동 47-14번지 201호,401호",37.5596749545808,127.08116798461799
911,907.0,부속기관,서울특별시 구로구 오류동,37.48894613071241,126.83549247818651
913,908.0,부속기관,서울특별시 영등포구 당산동3가 466번지 4층,37.52509325281234,126.89434799094678
914,909.0,부속기관,서울특별시 은평구 수색동 154-2번지 흥남빌딩 지층 및 3층,37.58147295843335,126.89716208728268
915,910.0,부속기관,서울특별시 중랑구 망우동 487-16 6층,37.599802525707624,127.09886801257531
916,911.0,부속기관,성남시 분당구 황새울로258번길 10-3 2층 전체,37.38029757521635,127.11641432136986
918,913.0,부속기관,세종특별자치시 고운동 마음로 78 스마트큐브2블럭 406호,36.505559425027386,127.23372723160662
919,914.0,부속기관,"안산시 단원구 고잔동 703-3 트윈타운B동 305,306호",37.314769467055676,126.82881531548676
920,915.0,부속기관,안산시 단원구 원곡동 800-13 4층,37.32841646576911,126.79170783591306
921,916.0,부속기관,안산시 상록구 이동 716-4 고잔프라자 406호,37.30750938085065,126.85185211817829
922,917.0,부속기관,안산시 상록구 이동 716-4 고잔프라자403호,37.30750938085065,126.85185211817829
923,918.0,부속기관,안양시 만안구 안양동 1195-55 3층,37.39919393991251,126.91811546100595
924,919.0,부속기관,"울산광역시 남구 무거동 582-10번지, 2층",35.539851673663165,129.25681526541243
925,920.0,부속기관,울산광역시 남구 무거동 623-3 3층,35.53970443614814,129.25755638952293
926,921.0,부속기관,울산광역시 남구 신정동 1217-23번지 3층,35.53373467280517,129.30842360824977
927,922.0,부속기관,울산광역시 남구 신정동 1217-23번지 4층,35.53373467280517,129.30842360824977
928,923.0,부속기관,울산광역시 남구 신정동 1217-2번지 2층,35.5336933020964,129.30832541598673
929,924.0,부속기관,울산광역시 남구 신정동 1217-2번지 4층,35.5336933020964,129.30832541598673
930,925.0,부속기관,울산광역시 남구 신정동 177-6 4층,35.54191975157345,129.31256977953026
931,926.0,부속기관,"울산광역시 남구 월평로 22(신정동), 2층",35.54082249233328,129.30832692930076
932,927.0,부속기관,"울산광역시 동구 방어동 376-10 센트럴오션파크상가 207,307호",35.4854568950715,129.42390682219647
933,928.0,부속기관,"울산광역시 중구 성남동 243-3번지 외 2필지 제1호, 제2호 3층",35.554794639829275,129.320605202393
934,929.0,부속기관,"울산광역시 중구 성남동 249-8번지 3층,4층",35.55383741548871,129.320714325597
935,930.0,부속기관,울산광역시 중구 성남동 254-17번지(3층),35.553475809274076,129.32152424371947
936,931.0,부속기관,울산광역시 중구 옥교동 95-14번지 훼미리타운 제3층 제301호,35.554084847087324,129.3224636048625
937,932.0,부속기관,인천광역시 계양구 계산동 18-17번지 3층 (전층),37.542735518890076,126.73432337690458
938,933.0,부속기관,인천광역시 계양구 계산동 932-20 3층 (경명대로 1025),37.5439331909484,126.72076308371585
939,934.0,부속기관,"인천광역시 남구 석바위로 75, 3층(주안동157-18)",37.46117967412874,126.68156912814516
940,935.0,부속기관,인천광역시 남구 주안동 1532-5번지 5층 전층,37.45056295114354,126.68862104937241
941,936.0,부속기관,인천광역시 남동구 간석동 237-1 제4층 제401호,37.46742590153755,126.70391553436073
942,937.0,부속기관,인천광역시 남동구 간석동 616-58 2층 전체,37.46702233964825,126.68716467089082
943,938.0,부속기관,인천광역시 남동구 간석동 616-76번지 5층,37.46636412494085,126.68766478298153
944,939.0,부속기관,"인천광역시 남동구 구월동 1119-2번지 우진빌딩 5 ,6층",37.45077028244389,126.69348435703074
945,940.0,부속기관,인천광역시 남동구 구월동 1249-4 2층,37.46050500357858,126.72122281193727
946,941.0,부속기관,인천광역시 남동구 논현동 645-2 다올프라자 제2층 201호,37.4030665248857,126.70898486306571
947,942.0,부속기관,인천광역시 남동구 만수동 1031 4층 전부,37.443620266326654,126.74029732647509
948,943.0,부속기관,"인천광역시 남동구 만수동 860-2 제4층, 제5층 전체",37.46047026410685,126.72485345539094
949,944.0,부속기관,인천광역시 남동구 만수동 947-6번지 만수빌딩 3층,37.4549378919762,126.72946239249033
950,945.0,부속기관,인천광역시 남동구 만수동910-1 3층,37.455396607815146,126.72366496746572
951,946.0,부속기관,인천광역시 미추홀구 인주대로 464 3층 전부 ,37.45044658627269,126.68822824111604
952,947.0,부속기관,인천광역시 부평구 부평동 152-1외 12필지 다운타운일레븐빌딩 제508호,37.49381161426941,126.72661736269178
953,948.0,부속기관,인천광역시 부평구 부평동 464-28번지 3층,37.5011302955025,126.72152872892465
954,949.0,부속기관,인천광역시 부평구 산곡동 366-11 3층,37.494712377021685,126.70264537108375
955,950.0,부속기관,인천광역시 부평구 삼산동 460-7 창성프라자 5층 501호,37.50755929682552,126.73539813797017
956,951.0,부속기관,인천광역시 부평구 십정동 414-9번지 3층,37.46835861126904,126.70218910268287
957,952.0,부속기관,인천광역시 서구 마전동 904-6 4층 전체,37.60306408210176,126.65551692225797
958,953.0,부속기관,인천광역시 서구 연희동 687-4번지 서광빌딩 5층,37.54842655883399,126.67666280280183
959,954.0,부속기관,인천광역시 연수구 청학동 497-6 석광프라자 4층,37.41718251894598,126.67533007822443
960,955.0,부속기관,인천광역시 연수구 학나래로 6번길 58번지 4층 전부(선학동 영재빌딩),37.42555040425403,126.69817407090392
961,956.0,부속기관,인천광역시 중구 운남동 1523번지 원빌딩 3층전체,37.49251824494214,126.53343107276798
962,957.0,부속기관,인천광역시 중구 운서동 2804-3 503호,37.49401166463344,126.49266792278195
963,958.0,부속기관,인천광역시 계양구 계산동 964-82 대양빌딩 3층,37.538453817384145,126.72792085155695
964,959.0,부속기관,인천광역시 연수구 연수동 568-10 6층,37.418741369747806,126.67866264862775
965,960.0,부속기관,전남 광양시 광양읍 구산리 811-7번지,34.97756306515356,127.57660624316729
966,961.0,부속기관,"전남 광양시 광양읍 덕례리 1739-4,5번지 3층",34.96336502853821,127.5780440344822
967,962.0,부속기관,전남 광양시 중동 1317-1번지 5층,34.942260092905265,127.69662057036008
968,963.0,부속기관,전남 광양시 중동 1420-1 2층,34.94479580069944,127.68884796819147
969,964.0,부속기관,"전남 광양시 중동 1420-3 2,3층",34.94460111420747,127.6888463399108
971,966.0,부속기관,전남 목포시 상동 930외 1필지 4층,34.80169639780333,126.41670063088677
972,967.0,부속기관,전남 목포시 옥암동 967-14번지 3층,34.80830805732336,126.42635436299183
973,968.0,부속기관,"전남 목포시 용당동 1088-10번지 5,6층",34.806074437668855,126.40128697601327
974,969.0,부속기관,전남 목포시 용당동 1095-11번지 5층,34.80618325085958,126.40215171887294
975,970.0,부속기관,"전남 순천시 매곡동 38-10 2,3층",34.96226926488288,127.48486796156953
976,971.0,부속기관,전남 순천시 연향동 1320-2번지 4층,34.95190231543776,127.51746630909868
977,972.0,부속기관,전남 순천시 연향동 1685-1번지 5층,34.93466729844878,127.51677136697724
978,973.0,부속기관,전남 순천시 왕지동 863-3 5층,34.969666945650005,127.52244861345011
979,974.0,부속기관,"전남 순천시 장선배기1길 6-49 3층, 4층",34.95354676353209,127.52411549978729
980,975.0,부속기관,"전남 순천시 장천동 115-19번지 3층, 4층",34.95151682037588,127.48776928456729
981,976.0,부속기관,"전남 순천시 장천동 56-13 2,3층",34.95122152773757,127.484978063373
982,977.0,부속기관,"전남 순천시 저전동 206-1번지 2,3층",34.95034865648055,127.48415842284643
983,978.0,부속기관,"전남 순천시 조례동 1602-14번지 4,5층",34.954015554888244,127.52493301820422
984,979.0,부속기관,"전남 여수시 문수동 119-1번지 2,3층",34.75401937921178,127.70406581546492
985,980.0,부속기관,전남 여수시 여서동 213-4번지 (6층),34.752762076909086,127.70388477210372
986,981.0,부속기관,전남 여수시 여서동 455-3번지 2층,34.75036656210541,127.70100315331132
987,982.0,부속기관,전남 여수시 오림동 406-5번지 2층,34.75763714314135,127.7168096383157
988,983.0,부속기관,"전남 여수시 학동 32-14번지 1,2층",34.763943309275724,127.66601212407377
989,984.0,부속기관,전남 여수시 학동 74-1번지 2층,34.762014760398245,127.66461165776634
990,985.0,부속기관,전남 여수시 학동 84-7번지 4층,34.7599261371113,127.6667706328569
991,986.0,부속기관,전남 여수시 학동 99-5번지 3층,34.75941468873373,127.66403160473745
992,987.0,부속기관,전남 여수시 학동 99-5번지 4층,34.75941468873373,127.66403160473745
993,988.0,부속기관,전라남도 목포시 상동 923-4 2층,34.802094455849925,126.41474829373033
994,989.0,부속기관,"전라남도 목포시 영산로 258번길1 (용당동960-237,960-211) 5층",34.803315913900725,126.39467579780164
995,990.0,부속기관,"전라남도 목포시 영산로 258번길1 (용당동960-237,960-211) 6층",34.803315913900725,126.39467579780164
996,991.0,부속기관,전북 고창군 고창읍 읍내리 211-1 헹턴키즈 2층,35.435310554086485,126.6998971844117
997,,,(중앙로223),37.606153642266555,126.8656128876533
998,992.0,부속기관,전북 고창군 고창읍 천변북로 81-1. 2층,35.434516378679646,126.7009397401094
999,993.0,부속기관,전북 군산시 나운동 827-11번지 (5층),35.967635929555,126.69994448804636
1000,994.0,부속기관,"전북 군산시 명산동 2-14번지 (2층,3층)",35.98557905783097,126.71077914875855
1001,995.0,부속기관,전북 군산시 명산동 8-1외 2필지 (3층),35.984741062264376,126.71009470385052
1002,996.0,부속기관,"전북 군산시 서흥남동 801-29,30번지 (2층)",35.973918099399135,126.71119422425177
1003,997.0,부속기관,"전북 군산시 서흥남동 801-29,30번지 (3층)",35.973918099399135,126.71119422425177
1004,998.0,부속기관,전북 군산시 수송동 429-4번지 (4층),35.97150187400983,126.71533622469875
1005,999.0,부속기관,"전북 군산시 영화동 9-7,8번지 (1층)",35.98851743177077,126.71242738199058
1006,1000.0,부속기관,"전북 군산시 영화동 9-7,8번지 (3층)",35.98851743177077,126.71242738199058
1007,1001.0,부속기관,전북 군산시 중앙로1가 16-6번지,35.98626226350496,126.71306098375793
1009,1002.0,부속기관,전북 김제시 요촌동 160-6번지 3층,35.79946072083377,126.88774599160958
1010,1003.0,부속기관,전북 김제시 요촌동 212-9번지 2층 (서낭당길),35.80103669970867,126.88835888898313
1011,1004.0,부속기관,전북 남원시 죽항동 259번지 3층 (용성로 132-1),35.4107275499671,127.39045292136164
1012,1005.0,부속기관,전북 남원시 하정동67-2번지 3층,35.4076419537273,127.38240578855037
1013,1006.0,부속기관,전북 부안군 부안읍 번영로 111 (2층),35.726646191655675,126.73277161922826
1014,1007.0,부속기관,전북 익산시 고봉로30길 66(영등동773-1),35.95527261476774,126.97739611350613
1016,1008.0,부속기관,전북 익산시 부송동 1032-6 3층,35.95942002281161,126.98989467422449
1017,1009.0,부속기관,전북 익산시 영등동 835-2 3층,35.95955858000672,126.97569219296571
1018,1010.0,부속기관,전북 익산시 중앙동 2가 13-6번지 2층,35.93823668917702,126.94678720952999
1019,1011.0,부속기관,전북 익산시 중앙동 2가 13-6번지 3층,35.93823668917702,126.94678720952999
1020,1012.0,부속기관,전북 전주시 덕진구 금암동 470-3외1필지 5층,35.83768602948754,127.1324698389099
1021,1013.0,부속기관,전북 전주시 덕진구 덕진동 1가 1275-15번지 3층4층,35.84247841462858,127.12450815586045
1023,1015.0,부속기관,전북 전주시 덕진구 송천동 1가 633-1번지외2필지 4층,35.85995240594202,127.1168829315483
1024,1016.0,부속기관,전북 전주시 덕진구 인후동 1가 783-1 대영빌딩 5층,35.83631499212572,127.15454620842705
1025,1017.0,부속기관,전북 전주시 완산구 서신동 831-4번지 3층,35.82837724766489,127.11557054898906
1026,1018.0,부속기관,"전북 전주시 완산구 서신동 831-4번지 4층,5층",35.82837724766489,127.11557054898906
1027,1019.0,부속기관,전북 전주시 완산구 전동 3가 23-2번지 (2층),35.81337641184515,127.14567194350461
1028,1020.0,부속기관,전북 전주시 완산구 효자동 1가 548번지 3층,35.80570590629362,127.12208307460513
1029,1021.0,부속기관,"전북 정읍시 수성동 723-9 5층, 6층",35.56608674022878,126.85415042847653
1030,1022.0,부속기관,전북 정읍시 연지3길 110(연지동 252-124)  ,35.569587114822774,126.84526168499289
1031,1023.0,부속기관,전북 정읍시 연지동 260-1번지 3층,35.57158492186218,126.84567704312829
1032,1024.0,부속기관,전북 정읍시 중앙3길 17(수성동 704),35.567889758548375,126.85450015517908
1033,1025.0,부속기관,제주특별자치도 제주시 연동 293-86번지 2층,33.485933072530266,126.4949839985835
1034,1026.0,부속기관,제주특별자치도 제주시 이도1동 1687-1번지 4층,33.50325737545726,126.52678598382393
1035,1027.0,부속기관,제주특별자치도 제주시 일도2동 339-18(신산로 97) 3층,33.50536207006992,126.5359439010431
1036,1028.0,부속기관,"창원시 성산구 중앙동 93-1번지 평화상가 302, 303호",35.22479124134676,128.67986686023823
1037,1029.0,부속기관,"창원시 성산구 중앙동 93-1번지 평화상가 308, 309호",35.22479124134676,128.67986686023823
1038,1030.0,부속기관,"창원시 의창구 명서동 205-5 201/202/301,302호",35.24044369978503,128.64893514946894
1039,1031.0,부속기관,"창원시 의창구 명서동 205-5 401,402호",35.24044369978503,128.64893514946894
1040,1032.0,부속기관,충남 계룡시 엄사면 엄사리 172-2번지 3층,36.29047170957319,127.24263078736526
1041,1033.0,부속기관,충남 공주시 금성동 177-1번지 3층,36.46601723311129,127.1220570009912
1042,1034.0,부속기관,충남 공주시 번영1로 97-8번지 2층,36.47463918518735,127.13887919656247
1043,1035.0,부속기관,충남 공주시 신관동 595-7 3층 우측,36.4706466526293,127.13125812511812
1044,1036.0,부속기관,충남 공주시 신관동 607-7번지 2층,36.46851129889997,127.1325264570841
1045,1037.0,부속기관,충남 논산시 반월동 69-8번지 2층,36.20490397577243,127.08588024611826
1046,1038.0,부속기관,충남 당진시 채운동 1057 2층,36.88638809062244,126.63063401442186
1047,1039.0,부속기관,충남 보령시 대천동 331-23 4층,36.35133347110989,126.59384726899158
1048,1040.0,부속기관,충남 보령시 대천동 345-13 제에이동호 4층,36.350925869888854,126.59165249517298
1049,1041.0,부속기관,충남 서산시 동문동 224-3 3층,36.77943777877788,126.46228281013593
1050,1042.0,부속기관,충남 서산시 동문동 429-3 2층,36.78468469171222,126.4580652564637
1051,1043.0,부속기관,충남 서천군 서천읍 군사리 488번지 2층,36.078480907935464,126.69054471658703
1052,1044.0,부속기관,충남 천안시 서북구 백석동 29-1번지 5층,36.82919516979241,127.1266758170195
1053,1045.0,부속기관,충북 음성군 금왕읍 무극리 108-2번지 2층,36.99326520978959,127.59744795858107
1054,1046.0,부속기관,충북 음성군 금왕읍 음성로 1136 2층,36.99090194044183,127.6015047955975
1055,1047.0,부속기관,충북 음성군 맹동면 대하로 293 누리타워 4층,36.913211618617744,127.5454146705569
1056,1048.0,부속기관,충북 제천시 신백동 197-2번지 201호,37.1303106565384,128.2281552278989
1057,1049.0,부속기관,"충북 제천시 의림대로 123, 6층 601호 ",37.138745124459575,128.2105368467172
1058,1050.0,부속기관,"충북 제천시 중앙동 중앙로 2가 68-4번지오화빌딩 4층 402호,403호",37.14354093186009,128.21311638840461
1059,1051.0,부속기관,충북 제천시 중앙동 중앙로 2가 84-4번지 2층,37.1394610055961,128.2127811242675
1060,1052.0,부속기관,"충북 청주시 상당구 북문로 2가 122-7번지 2, 3, 4층",36.64033409673347,127.48842061489479
1061,1053.0,부속기관,"충북 청주시 상당구 상당로 140번지 2,3층",36.64074861220012,127.4901765656192
1062,1054.0,부속기관,충북 청주시 청원구 우암동118-12 1층~5층,36.64916826429559,127.48941578514996
1063,1055.0,부속기관,"충북 청주시 흥덕구 복대동 834-4 2,3층",36.634621560366014,127.45077133632483
1064,1056.0,부속기관,충북 충주시 금릉동 703번지 3층,36.991270594101586,127.92896961602275
1065,1057.0,부속기관,충북 충주시 성서동178번지 2층,36.971352165430126,127.93238840634632
1066,1058.0,부속기관,충북 충주시 연수동 877번지 4층,36.98860030911456,127.92891467545435
1067,1059.0,부속기관,충북 충주시 충의동 274번지 5층,36.973199863774,127.92979208107587
1068,1060.0,부속기관,충북 충주시 칠금12길 1 대현빌딩 3층,36.986700242866206,127.9239179890595
1069,1061.0,부속기관,충북 충주시 칠금동 593번지 4층,36.98652200729423,127.92366423451814
1070,1062.0,부속기관,충청남도 아산시 배방읍 북수로 86 2층,36.77345221933561,127.07025926414119
1071,1063.0,부속기관,충청남도 아산시 번영로 102 2층,36.78639854985276,127.00226305075161
1072,1064.0,부속기관,충청남도 아산시 번영로 189 현대빌딩 4층 401호,36.78512560921504,127.01182592503082
1073,1065.0,부속기관,"충청남도 아산시 온천동 307-3번지 2,3층",36.78251969766247,127.01062011875285
1074,1066.0,부속기관,충청남도 천안시 서북구 성정동 196-16번지(4층),36.812305994414544,127.14158017401651
1075,1067.0,부속기관,충청남도 천안시 서북구 성정동 660-3(5층),36.821891617818956,127.14340013767516
1076,1068.0,부속기관,충청남도 천안시 서북구 쌍용동 494-42(5층),36.794511594336164,127.12481701950936
1077,1069.0,부속기관,서울시 마포구 신수동 288-1번지 2층,37.54543148880846,126.93557224179608
1078,1070.0,부속기관,경남 창원시 마산회원구 3.15대로 486 2층,35.21784597007642,128.57549122015337
1079,1071.0,부속기관,전북 전주시 완산구 효자동1가 591-5번지(2층),35.812738555810036,127.11559656899595
1080,1072.0,부속기관,"경기도 부천시 원미구 중동 1146 하이베라스 204호,205호",37.501993515545756,126.77105996674223
1081,1073.0,부속기관,"경기도 화성시 진안동 524-1 메트로프라자 101, 102호",37.21105096372812,127.03833040037313
1082,1074.0,부속기관,경남 창원시 마산합포구 합포로 220 지하1층,35.21680122957008,128.5875775371465
1083,1075.0,부속기관,경상남도 창원시 진해구 여좌남로55번길 20,35.156550487531696,128.6623662709396
1084,1076.0,부속기관,"부산광역시 부산진구 중앙대로 635번길 17, 2층",35.149191293170695,129.05819824467477
1085,1077.0,부속기관,서울시 강서구 화곡3동 1032번지 1층 ,37.54409361809751,126.83731313418565
1086,1078.0,부속기관,전북 군산시 장미동 6-8번지 (지하층),35.98768274829243,126.71615193724061
1087,1079.0,부속기관,전북 군산시 장미동 6-8번지(1층~2층),35.98768274829243,126.71615193724061
1088,1080.0,부속기관,"강원도 강릉시 죽헌동 320-8 1층, 지하1층",37.78435226371781,128.8713000743609
1089,1081.0,부속기관,강원도 원주시 태장2동 1388-6,37.38205374917712,127.94813986584708
1090,1082.0,부속기관,강원도 원주시 태장동 981-8번지,37.37549103715457,127.95171515051966
1091,1083.0,부속기관,강원도 춘천시 석사동 291-10번지 3~4층,37.85599388315011,127.74895662315912
1092,1084.0,부속기관,경상남도 창원시 진해구 여좌남로55번길 19 B동 202호,35.156566598551734,128.66198032454986
1093,1085.0,부속기관,울산광역시 남구 무거동 577-1 3층(전체),35.53939627628396,129.2545711677385
1094,1086.0,부속기관,인천광역시 남동구 만수동 967-8번지 3층,37.450203951227564,126.73182109803338
1095,1087.0,부속기관,전남 여수시 화장동 871-3번지 2층,34.773873556124045,127.63970363736473
1096,1088.0,부속기관,전북 전주시 덕진구 팔복동2가 774-51번지,35.863391107879316,127.0827511896268
1097,1089.0,부속기관,충북 충주시 사직로 191 황금타운 3층,36.96956863823934,127.9323172405049
1098,1090.0,부속기관,충북 충주시 사직로 191 황금타운 6층,36.96956863823934,127.9323172405049
1099,1091.0,부속기관,충북 충주시 성서동 451번지 한양프라자 5층,36.97024320427022,127.9308656082528
1100,1092.0,부속기관,경남 양산시 물금읍 서들8길1 (DS프라자3)  304호,35.30983090807286,129.00457081649867
